id,temperature,timestamp
1,73.14301741562917,2025-01-18 07:34:16
1,54.97215931693982,2025-01-18 07:34:16
1,56.9879521332875,2025-01-18 07:34:16
1,38.965496334796086,2025-01-18 07:34:16
1,57.79333662257283,2025-01-18 07:34:16
1,79.85562786783268,2025-01-18 07:34:16
1,42.429156457606744,2025-01-18 07:34:16
1,96.26479470407827,2025-01-18 07:34:16
1,62.478976954570186,2025-01-18 07:34:16
1,65.01729841402575,2025-01-18 07:34:16
1,55.58854015270132,2025-01-18 07:34:16
1,85.48785891872562,2025-01-18 07:34:16
1,33.31417041410883,2025-01-18 07:34:16
1,83.0453427767685,2025-01-18 07:34:16
1,92.33129903980203,2025-01-18 07:34:16
1,87.63874553737294,2025-01-18 07:34:16
1,88.29087896284223,2025-01-18 07:34:16
1,61.77044713812278,2025-01-18 07:34:16
1,76.96279285081557,2025-01-18 07:34:16
1,94.49403125458426,2025-01-18 07:34:16
1,30.802497283627783,2025-01-18 07:34:16
1,29.03733559459793,2025-01-18 07:34:16
1,45.90758542071377,2025-01-18 07:34:16
1,92.5095777545359,2025-01-18 07:34:16
1,23.752348919776285,2025-01-18 07:34:16
1,88.42602963938818,2025-01-18 07:34:16
1,26.443932960964496,2025-01-18 07:34:16
1,44.84762426654436,2025-01-18 07:34:16
1,87.4390714361511,2025-01-18 07:34:16
1,43.14047239572418,2025-01-18 07:34:16
1,89.64935618063697,2025-01-18 07:34:16
1,23.685956942149158,2025-01-18 07:34:16
1,32.67838682675085,2025-01-18 07:34:16
1,31.60180780693768,2025-01-18 07:34:16
1,73.56199147468665,2025-01-18 07:34:16
1,60.51630851146299,2025-01-18 07:34:16
1,97.49060059901404,2025-01-18 07:34:16
1,38.03677015689546,2025-01-18 07:34:16
1,25.978314098505244,2025-01-18 07:34:16
1,59.877799036150066,2025-01-18 07:34:16
1,61.713923493423756,2025-01-18 07:34:16
1,56.87011494755255,2025-01-18 07:34:16
1,84.6743183877511,2025-01-18 07:34:16
1,85.74070744353524,2025-01-18 07:34:16
1,59.24387040502041,2025-01-18 07:34:16
1,76.51775494499896,2025-01-18 07:34:16
1,62.21657999102888,2025-01-18 07:34:16
1,31.24457294415705,2025-01-18 07:34:16
1,98.8346060523914,2025-01-18 07:34:16
1,60.09191041683205,2025-01-18 07:34:16
1,31.471741625545757,2025-01-18 07:34:16
1,81.32780485876899,2025-01-18 07:34:16
1,83.56092100803463,2025-01-18 07:34:16
1,92.52343426759144,2025-01-18 07:34:16
1,21.44344538162123,2025-01-18 07:34:16
1,33.5188956821073,2025-01-18 07:34:16
1,37.55292763728873,2025-01-18 07:34:16
1,79.25789686214551,2025-01-18 07:34:16
1,83.05625762537969,2025-01-18 07:34:16
1,43.17938284639786,2025-01-18 07:34:16
1,49.585087655849705,2025-01-18 07:34:16
1,97.9794054947282,2025-01-18 07:34:16
1,59.669367411532185,2025-01-18 07:34:16
1,96.49133447053218,2025-01-18 07:34:16
1,66.84985788601081,2025-01-18 07:34:16
1,30.222770273256092,2025-01-18 07:34:16
1,67.1945716611248,2025-01-18 07:34:16
1,39.32175996118997,2025-01-18 07:34:16
1,78.09930443080896,2025-01-18 07:34:16
1,52.60625115737197,2025-01-18 07:34:16
1,77.8597411189148,2025-01-18 07:34:16
