id,temperature,timestamp
1,30.329828095167024,2025-01-18 07:34:38
1,33.91918591142606,2025-01-18 07:34:38
1,33.00281572012139,2025-01-18 07:34:38
1,80.61997224274329,2025-01-18 07:34:38
1,82.98181235851943,2025-01-18 07:34:38
1,84.73332019952494,2025-01-18 07:34:38
1,40.64253048415782,2025-01-18 07:34:38
1,59.15883042544272,2025-01-18 07:34:38
1,91.91134239001566,2025-01-18 07:34:38
1,38.4016255805987,2025-01-18 07:34:38
1,21.564247209065854,2025-01-18 07:34:38
1,36.06858883933751,2025-01-18 07:34:38
1,50.72959987782956,2025-01-18 07:34:38
1,28.27307344338464,2025-01-18 07:34:38
1,89.95001196482632,2025-01-18 07:34:38
1,41.99445661318273,2025-01-18 07:34:38
1,28.58696783724796,2025-01-18 07:34:38
1,75.93486153503365,2025-01-18 07:34:38
1,57.67604639918427,2025-01-18 07:34:38
1,62.94432024813765,2025-01-18 07:34:38
1,33.667340821749335,2025-01-18 07:34:38
1,23.539830991998212,2025-01-18 07:34:38
1,34.44843107888964,2025-01-18 07:34:38
1,85.50258666624325,2025-01-18 07:34:38
1,45.295773339066805,2025-01-18 07:34:38
1,42.295988257313866,2025-01-18 07:34:38
1,27.869685319840016,2025-01-18 07:34:38
1,69.23556565001147,2025-01-18 07:34:38
1,93.4127590268565,2025-01-18 07:34:38
1,97.64594675776056,2025-01-18 07:34:38
1,76.22254521358721,2025-01-18 07:34:38
1,49.24512039613397,2025-01-18 07:34:38
1,21.275797632129265,2025-01-18 07:34:38
1,92.98529585095109,2025-01-18 07:34:38
1,33.09560476157726,2025-01-18 07:34:38
1,58.752940394944005,2025-01-18 07:34:38
1,92.44820541073229,2025-01-18 07:34:38
1,94.74910290470993,2025-01-18 07:34:38
1,71.16594616273329,2025-01-18 07:34:38
1,42.89012429426468,2025-01-18 07:34:38
1,40.12223839920992,2025-01-18 07:34:38
1,44.376654019852744,2025-01-18 07:34:38
1,98.31341205125062,2025-01-18 07:34:38
1,80.47790016024456,2025-01-18 07:34:38
1,90.68813222506029,2025-01-18 07:34:38
1,45.74566761911268,2025-01-18 07:34:38
1,73.65175114852826,2025-01-18 07:34:38
1,34.358351885786306,2025-01-18 07:34:38
1,70.13754946883746,2025-01-18 07:34:38
1,41.41938341050419,2025-01-18 07:34:38
1,72.70126080386497,2025-01-18 07:34:38
1,48.793993913434576,2025-01-18 07:34:38
1,33.77671927408503,2025-01-18 07:34:38
1,98.78700508368608,2025-01-18 07:34:38
1,58.437277457893316,2025-01-18 07:34:38
1,76.14028876765146,2025-01-18 07:34:38
1,51.067462214083996,2025-01-18 07:34:38
1,26.84473619175315,2025-01-18 07:34:38
1,83.74532644085546,2025-01-18 07:34:38
1,72.20290682731122,2025-01-18 07:34:38
1,57.22985157413659,2025-01-18 07:34:38
1,70.33864930289128,2025-01-18 07:34:38
1,38.57241897831831,2025-01-18 07:34:38
1,69.55372651595309,2025-01-18 07:34:38
1,63.85044384134154,2025-01-18 07:34:38
1,93.92216141635481,2025-01-18 07:34:38
1,32.93921015420858,2025-01-18 07:34:38
1,62.230204688532694,2025-01-18 07:34:38
1,92.33839196531758,2025-01-18 07:34:38
1,82.57498811207842,2025-01-18 07:34:38
1,87.01504257050382,2025-01-18 07:34:38
1,98.25701964965741,2025-01-18 07:34:38
1,93.27025271238793,2025-01-18 07:34:38
1,81.25837537992915,2025-01-18 07:34:38
1,59.59431422537692,2025-01-18 07:34:38
1,21.47286414210167,2025-01-18 07:34:38
1,51.78637306155534,2025-01-18 07:34:38
1,44.6135125422175,2025-01-18 07:34:38
1,31.654617491463213,2025-01-18 07:34:38
1,40.0863242426276,2025-01-18 07:34:38
1,69.55463823528743,2025-01-18 07:34:38
1,46.393057175844355,2025-01-18 07:34:38
1,25.812064807176192,2025-01-18 07:34:38
1,63.14288878885175,2025-01-18 07:34:38
1,23.254593261823253,2025-01-18 07:34:38
1,56.50339702568215,2025-01-18 07:34:38
1,52.46375642526725,2025-01-18 07:34:38
1,75.00553329878309,2025-01-18 07:34:38
1,96.89398397606041,2025-01-18 07:34:38
1,47.83863784795078,2025-01-18 07:34:38
1,89.96927601267988,2025-01-18 07:34:38
1,72.83391558750314,2025-01-18 07:34:38
1,74.0589639588002,2025-01-18 07:34:38
1,22.9679233823423,2025-01-18 07:34:38
1,97.15637355972918,2025-01-18 07:34:38
1,51.61308245787306,2025-01-18 07:34:38
1,35.2385071703023,2025-01-18 07:34:38
1,73.57517420065747,2025-01-18 07:34:38
1,74.10321042232133,2025-01-18 07:34:38
1,95.62162542507544,2025-01-18 07:34:38
1,75.50305711865715,2025-01-18 07:34:38
1,79.67768720507169,2025-01-18 07:34:38
1,79.10283536956698,2025-01-18 07:34:38
1,98.5479280794984,2025-01-18 07:34:38
1,50.22661268355723,2025-01-18 07:34:38
1,24.862057861278018,2025-01-18 07:34:38
1,21.591536051371047,2025-01-18 07:34:38
1,95.7227260468238,2025-01-18 07:34:38
1,72.2760467366739,2025-01-18 07:34:38
1,62.11656406337858,2025-01-18 07:34:38
1,23.734147962271585,2025-01-18 07:34:38
1,79.52090703243603,2025-01-18 07:34:38
1,98.94849205125486,2025-01-18 07:34:38
1,61.6813897498944,2025-01-18 07:34:38
1,59.666149984945434,2025-01-18 07:34:38
1,91.08564743865338,2025-01-18 07:34:38
1,62.022954446502666,2025-01-18 07:34:38
1,92.0415379582177,2025-01-18 07:34:38
1,89.49859220664122,2025-01-18 07:34:38
1,48.14768000979014,2025-01-18 07:34:38
1,61.26175075262816,2025-01-18 07:34:38
1,36.09943068762199,2025-01-18 07:34:38
1,21.798295027181325,2025-01-18 07:34:38
1,65.9849650299212,2025-01-18 07:34:38
1,71.26295727594841,2025-01-18 07:34:38
1,89.94655540896777,2025-01-18 07:34:38
1,84.14258513724621,2025-01-18 07:34:38
1,55.122809517871055,2025-01-18 07:34:38
1,25.22331894241793,2025-01-18 07:34:38
1,63.29025227046952,2025-01-18 07:34:38
1,52.87629362047424,2025-01-18 07:34:38
1,92.1029188362378,2025-01-18 07:34:38
1,88.0125171267635,2025-01-18 07:34:38
1,48.6009055379665,2025-01-18 07:34:38
1,85.79021274587244,2025-01-18 07:34:38
1,48.716709999760056,2025-01-18 07:34:38
1,45.26781491739891,2025-01-18 07:34:38
1,84.64765395125247,2025-01-18 07:34:38
1,32.417790816076206,2025-01-18 07:34:38
1,42.42511741322316,2025-01-18 07:34:38
1,40.28612472643673,2025-01-18 07:34:38
1,24.05709476948335,2025-01-18 07:34:38
1,84.10894460153128,2025-01-18 07:34:38
1,51.250752376504146,2025-01-18 07:34:38
1,75.48677602029834,2025-01-18 07:34:38
1,62.81806207926972,2025-01-18 07:34:38
1,80.66756622045204,2025-01-18 07:34:38
1,67.4992065877947,2025-01-18 07:34:38
1,51.354548044284634,2025-01-18 07:34:38
1,35.35901481279379,2025-01-18 07:34:38
1,84.12096721464113,2025-01-18 07:34:38
1,78.20605105735154,2025-01-18 07:34:38
1,31.16415218195435,2025-01-18 07:34:38
1,20.26503876918822,2025-01-18 07:34:38
1,82.87567669726805,2025-01-18 07:34:38
1,52.40226759867967,2025-01-18 07:34:38
1,43.62152407178789,2025-01-18 07:34:38
1,45.34070973129999,2025-01-18 07:34:38
1,35.15125316441149,2025-01-18 07:34:38
1,59.914343901125726,2025-01-18 07:34:38
1,48.14730494597463,2025-01-18 07:34:38
1,78.39875557454494,2025-01-18 07:34:38
1,56.64296802805673,2025-01-18 07:34:38
1,26.561528098750564,2025-01-18 07:34:38
1,93.68374857059618,2025-01-18 07:34:38
1,79.21477832034418,2025-01-18 07:34:38
1,98.96482443765501,2025-01-18 07:34:38
1,78.82851091385353,2025-01-18 07:34:38
1,85.74571851967364,2025-01-18 07:34:38
1,21.99493657664041,2025-01-18 07:34:38
1,39.05883126719771,2025-01-18 07:34:38
1,36.02594614708059,2025-01-18 07:34:38
1,45.38814308127609,2025-01-18 07:34:38
1,86.1989420925977,2025-01-18 07:34:38
